active_calories,active_time,activity_type,current_activity_type_intensity,cycles,cycles_to_calories,cycles_to_distance,data,data16,distance,duration_min,enabled,event,event_type,garmin_product,heart_rate,intensity,local_timestamp,manufacturer,moderate_activity_minutes,number,resting_metabolic_rate,serial_number,software_version,steps,stress_level_time,stress_level_value,time_created,timestamp,timestamp_16,type,unknown_0,unknown_1,unknown_14,unknown_15,unknown_16,unknown_2,unknown_253,unknown_3,unknown_37,unknown_38,unknown_4,unknown_6,unknown_7,unknown_8,version,vigorous_activity_minutes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-11-21 05:47:00,,,,,8,1101101460,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 05:47:00,-2,,,,,,,,,,102,,69,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101102420,,,,,,,,,
,,,,,,,,,,,,,,,128,,,,,,,,,,,,,,32084,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(84, 183, 219, 192)",,,,,,,,,,
60,1255.0,walking,"(70,)",271.5,,,,,,,,,,,,2,,,,,,,,,,,,,32084,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 05:48:00,98,,,,,,,,,,-97,,69,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101102480,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(62, 60, 157, 185)",,,,,,,,,,
33,540.0,generic,"(192,)",0.0,,,,,,,,,,,,6,,,,,,,,,,,,,32144,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 05:49:00,-2,,,,,,,,,,102,,69,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101102540,,,,,,,,,
,,,,,,,,,,,,,,,126,,,,,,,,,,,,,,32204,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(32, 28, 2, 176)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 05:50:00,-2,,,,,,,,,,102,,68,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101102600,,,,,,,,,
,,,,,,,,,,,,,,,123,,,,,,,,,,,,,,32264,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,32264,,,,,,,,,,3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 05:51:00,-2,,,,,,,,,,102,,68,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101102660,,,,,,,,,
,,,,,,,,,,,,,,,122,,,,,,,,,,,,,,32324,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(62, 144, 21, 186)",,,,,,,,,,
,,,,,,,5,5,,,,54,marker,,,,,,,,,,,,,,,2024-11-21 05:52:00,,,,,0,1101101520,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 05:52:00,-2,,,,,,,,,,102,,68,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101102720,,,,,,,,,
,,,,,,,,,,,,,,,125,,,,,,,,,,,,,,32384,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 05:53:00,-2,,,,,,,,,,102,,68,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101102780,,,,,,,,,
,,,,,,,,,,,,,,,127,,,,,,,,,,,,,,32444,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(126, 194, 223, 192)",,,,,,,,,,
,,,,,,,2,2,,,,54,marker,,,,,,,,,,,,,,,2024-11-21 05:54:00,,,,,8,1101101820,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 05:54:00,-2,,,,,,,,,,102,,68,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101102840,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 05:55:00,-2,,,,,,,,,,102,,67,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101102900,,,,,,,,,
,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,32564,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(62, 144, 249, 185)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 05:56:00,-2,,,,,,,,,,102,,67,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101102960,,,,,,,,,
,,,,,,,,,,,,,,,102,,,,,,,,,,,,,,32624,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 05:57:00,-2,,,,,,,,,,102,,67,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101103020,,,,,,,,,
,,,,,,,,,,,,,,,119,,,,,,,,,,,,,,32684,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(172, 127, 161, 65, 0, 4, 3, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 05:58:00,-2,,,,,,,,,,102,,67,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101103080,,,,,,,,,
,,,,,,,,,,,,,,,125,,,,,,,,,,,,,,32744,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 05:59:00,-2,,,,,,,,,,102,,67,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101103140,,,,,,,,,
,,,,,,,,,,,,,,,117,,,,,,,,,,,,,,32804,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(62, 144, 13, 186)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:00:00,-2,,,,,,,,,,102,,67,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101103200,,,,,,,,,
,,,,,,,,,,,,,,,123,,,,,,,,,,,,,,32864,,,,,,,,,,,,,,,,,
116,1975.0,walking,"(102,)",936.5,,,,,,,,,,,,3,,,,,,,,,,,,,32864,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 0, 4, 240)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:01:00,-2,,,,,,,,,,102,,67,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101103260,,,,,,,,,
,,,,,,,,,,,,,,,126,,,,,,,,,,,,,,32924,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 8, 2, 176)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:02:00,-2,,,,,,,,,,102,,67,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101103320,,,,,,,,,
,,,,,,,,,,,,,,,130,,,,,,,,,,,,,,32984,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32984,,,,,,,,,,,2,,,,,,1
130,2095.0,walking,"(102,)",1057.5,,,,,,,,,,,,3,,,,,,,,,,,,,32984,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 18, 2, 40)",,,,,,,,,,
,,,,,,,9,9,,,,54,marker,,,,,,,,,,,,,,,2024-11-21 06:03:00,,,,,0,1101101940,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:03:00,-2,,,,,,,,,,102,,66,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101103380,,,,,,,,,
,,,,,,,,,,,,,,,134,,,,,,,,,,,,,,33044,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 177, 168, 50)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:04:00,-2,,,,,,,,,,102,,66,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101103440,,,,,,,,,
,,,,,,,,,,,,,,,136,,,,,,,,,,,,,,33104,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(26, 175, 36, 56)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:05:00,-2,,,,,,,,,,102,,66,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101103500,,,,,,,,,
,,,,,,,,,,,,,,,138,,,,,,,,,,,,,,33164,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,
153,2275.0,walking,"(102,)",1199.0,,,,,,,,,,,,3,,,,,,,,,,,,,33164,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:06:00,-2,,,,,,,,,,102,,66,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101103560,,,,,,,,,
,,,,,,,,,,,,,,,144,,,,,,,,,,,,,,33224,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,33224,,,,,,,,,,4,5,,,,,,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(126, 202, 36, 193)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:07:00,-1,,,,,,,,,,101,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381,,,,,,1101103620,,,,,,,,,
,,,,,,,,,,,,,,,128,,,,,,,,,,,,,,33284,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(44, 36, 25, 186)",,,,,,,,,,
39,660.0,generic,"(64,)",0.0,,,,,,,,,,,,2,,,,,,,,,,,,,33284,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:08:00,-1,,,,,,,,,,101,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413,,,,,,1101103680,,,,,,,,,
,,,,,,,,,,,,,,,111,,,,,,,,,,,,,,33344,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,,
154,2335.0,walking,"(70,)",1215.5,,,,,,,,,,,,2,,,,,,,,,,,,,33344,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:09:00,-2,,,,,,,,,,102,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101103740,,,,,,,,,
,,,,,,,,,,,,,,,105,,,,,,,,,,,,,,33404,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,33404,,,,,,,,,,5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(44, 136, 153, 185)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:10:00,-2,,,,,,,,,,102,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1101103800,,,,,,,,,
,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,33464,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:11:00,-1,,,,,,,,,,101,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1329,,,,,,1101103860,,,,,,,,,
,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,33524,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 0, 4, 240)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:12:00,-1,,,,,,,,,,101,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367,,,,,,1101103920,,,,,,,,,
,,,,,,,,,,,,,,,103,,,,,,,,,,,,,,33584,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:13:00,-1,,,,,,,,,,101,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445,,,,,,1101103980,,,,,,,,,
,,,,,,,,,,,,,,,111,,,,,,,,,,,,,,33644,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:14:00,-1,,,,,,,,,,101,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446,,,,,,1101104040,,,,,,,,,
,,,,,,,,,,,,,,,115,,,,,,,,,,,,,,33704,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(44, 144, 205, 185)",,,,,,,,,,
54,1020.0,generic,"(128,)",0.0,,,,,,,,,,,,4,,,,,,,,,,,,,33704,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:15:00,-1,,,,,,,,,,101,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403,,,,,,1101104100,,,,,,,,,
,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,33764,,,,,,,,,,,,,,,,,
58,1080.0,generic,"(0,)",0.0,,,,,,,,,,,,0,,,,,,,,,,,,,33764,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 184, 1, 176)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:16:00,-1,,,,,,,,,,101,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340,,,,,,1101104160,,,,,,,,,
,,,,,,,,,,,,,,,116,,,,,,,,,,,,,,33824,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:17:00,-1,,,,,,,,,,101,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316,,,,,,1101104220,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(50, 104, 153, 185)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:18:00,-1,,,,,,,,,,101,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402,,,,,,1101104280,,,,,,,,,
,,,,,,,,,,,,,,,118,,,,,,,,,,,,,,33944,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,,
,,,,,,,16,16,,,,54,marker,,,,,,,,,,,,,,,2024-11-21 06:19:00,,,,,6,1101102480,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:19:00,-1,,,,,,,,,,101,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360,,,,,,1101104340,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:20:00,-1,,,,,,,,,,101,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394,,,,,,1101104400,,,,,,,,,
,,,,,,,,,,,,,,,113,,,,,,,,,,,,,,34064,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(50, 60, 156, 193)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:21:00,-1,,,,,,,,,,101,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1369,,,,,,1101104460,,,,,,,,,
,,,,,,,,,,,,,,,117,,,,,,,,,,,,,,34124,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 216, 1, 176)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:22:00,98,,,,,,,,,,-97,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382,,,,,,1101104520,,,,,,,,,
,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,34184,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 0, 4, 240)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:23:00,98,,,,,,,,,,-97,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1483,,,,,,1101104580,,,,,,,,,
,,,,,,,,,,,,,,,119,,,,,,,,,,,,,,34244,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(40, 100, 32, 64)",,,,,,,,,,
,,,,,,,5,5,,,,54,marker,,,,,,,,,,,,,,,2024-11-21 06:24:00,,,,,0,1101103440,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:24:00,-1,,,,,,,,,,101,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465,,,,,,1101104640,,,,,,,,,
,,,,,,,,,,,,,,,117,,,,,,,,,,,,,,34304,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 72)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:25:00,-1,,,,,,,,,,101,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381,,,,,,1101104700,,,,,,,,,
,,,,,,,,,,,,,,,116,,,,,,,,,,,,,,34364,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 80)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:26:00,-1,,,,,,,,,,101,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304,,,,,,1101104760,,,,,,,,,
,,,,,,,,,,,,,,,114,,,,,,,,,,,,,,34424,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 196, 1, 176)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:27:00,-1,,,,,,,,,,101,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1323,,,,,,1101104820,,,,,,,,,
,,,,,,,,,,,,,,,113,,,,,,,,,,,,,,34484,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(27, 2, 0, 0)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:28:00,98,,,,,,,,,,-97,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381,,,,,,1101104880,,,,,,,,,
,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,34544,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 0, 4, 240)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:29:00,-1,,,,,,,,,,101,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1420,,,,,,1101104940,,,,,,,,,
,,,,,,,,,,,,,,,114,,,,,,,,,,,,,,34604,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 32, 19, 11)",,,,,,,,,,
,,,,,,,6,6,,,,54,marker,,,,,,,,,,,,,,,2024-11-21 06:30:00,,,,,8,1101103740,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:30:00,-1,,,,,,,,,,101,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416,,,,,,1101105000,,,,,,,,,
,,,,,,,,,,,,,,,116,,,,,,,,,,,,,,34664,,,,,,,,,,,,,,,,,
104,1980.0,generic,"(96,)",0.0,,,,,,,,,,,,3,,,,,,,,,,,,,34664,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(52, 52, 0, 16)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-11-21 06:31:00,,,,,0,1101104100,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:31:00,-1,,,,,,,,,,101,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419,,,,,,1101105060,,,,,,,,,
,,,,,,,,,,,,,,,115,,,,,,,,,,,,,,34724,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 24)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:32:00,-1,,,,,,,,,,101,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347,,,,,,1101105120,,,,,,,,,
,,,,,,,,,,,,,,,113,,,,,,,,,,,,,,34784,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 64, 3, 32)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:33:00,-1,,,,,,,,,,101,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378,,,,,,1101105180,,,,,,,,,
,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,34844,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 186, 13, 40)",,,,,,,,,,
,,,,,,,3,3,,,,54,marker,,,,,,,,,,,,,,,2024-11-21 06:34:00,,,,,8,1101104160,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:34:00,-1,,,,,,,,,,101,,65,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363,,,,,,1101105240,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192, 31, 240, 55)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-11-21 06:35:00,,,,,0,1101104340,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:35:00,-1,,,,,,,,,,101,,64,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296,,,,,,1101105300,,,,,,,,,
,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,34964,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 188, 1, 176)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:36:00,-1,,,,,,,,,,101,,64,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324,,,,,,1101105360,,,,,,,,,
,,,,,,,,,,,,,,,111,,,,,,,,,,,,,,35024,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(218, 50, 86, 56)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:37:00,-1,,,,,,,,,,101,,64,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314,,,,,,1101105420,,,,,,,,,
,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,35084,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(40, 100, 32, 64)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:38:00,-1,,,,,,,,,,101,,64,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410,,,,,,1101105480,,,,,,,,,
,,,,,,,,,,,,,,,109,,,,,,,,,,,,,,35144,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 0, 4, 240)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:39:00,-1,,,,,,,,,,101,,64,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381,,,,,,1101105540,,,,,,,,,
,,,,,,,,,,,,,,,111,,,,,,,,,,,,,,35204,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 72)",,,,,,,,,,
,,,,,,,5,5,,,,54,marker,,,,,,,,,,,,,,,2024-11-21 06:40:00,,,,,8,1101104400,,,,,,,,,,,,
122,2520.0,generic,"(96,)",0.0,,,,,,,,,,,,3,,,,,,,,,,,,,35204,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-21 06:40:00,-1,,,,,,,,,,101,,64,,,1,,,,,
