active_calories,active_time,activity_type,current_activity_type_intensity,cycles,cycles_to_calories,cycles_to_distance,data,data16,distance,duration_min,enabled,event,event_type,garmin_product,heart_rate,intensity,local_timestamp,manufacturer,moderate_activity_minutes,number,resting_metabolic_rate,serial_number,software_version,steps,stress_level_time,stress_level_value,time_created,timestamp,timestamp_16,type,unknown_0,unknown_1,unknown_14,unknown_15,unknown_16,unknown_2,unknown_253,unknown_3,unknown_37,unknown_38,unknown_4,unknown_6,unknown_7,unknown_8,version,vigorous_activity_minutes
,,,,,,,,,,,,,,,105,,,,,,,,,,,,,,15360,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(82, 48, 197, 185)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 06:57:00,-1,,,,,,,,,,101,,51,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331,,,,,,1101020220,,,,,,,,,
,,,,,,,,,,,,,,,102,,,,,,,,,,,,,,15420,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 06:58:00,-1,,,,,,,,,,101,,51,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359,,,,,,1101020280,,,,,,,,,
,,,,,,,,,,,,,,,103,,,,,,,,,,,,,,15480,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 164, 1, 176)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 06:59:00,-1,,,,,,,,,,101,,51,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304,,,,,,1101020340,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(34, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:00:00,-1,,,,,,,,,,101,,51,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285,,,,,,1101020400,,,,,,,,,
352,7020.0,generic,"(96,)",0.0,,,,,,,,,,,,3,,,,,,,,,,,,,15600,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(72, 144, 152, 185)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:01:00,-1,,,,,,,,,,101,,51,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342,,,,,,1101020460,,,,,,,,,
,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,15660,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,,
,,,,,,,8,8,,,,54,marker,,,,,,,,,,,,,,,2024-11-20 07:02:00,,,,,0,1101019140,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:02:00,93,,,,,,,,,,-90,,51,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1330,,,,,,1101020520,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 0, 4, 240)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-11-20 07:03:00,,,,,8,1101019620,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:03:00,93,,,,,,,,,,-90,,51,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257,,,,,,1101020580,,,,,,,,,
,,,,,,,,,,,,,,,107,,,,,,,,,,,,,,15780,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(16, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:04:00,93,,,,,,,,,,-91,,51,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285,,,,,,1101020640,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 182, 218, 192)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:05:00,89,,,,,,,,,,-85,,51,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282,,,,,,1101020700,,,,,,,,,
,,,,,,,,,,,,,,,105,,,,,,,,,,,,,,15900,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(80, 24, 168, 185)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:06:00,90,,,,,,,,,,-87,,51,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349,,,,,,1101020760,,,,,,,,,
,,,,,,,,,,,,,,,107,,,,,,,,,,,,,,15960,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 188, 1, 176)",,,,,,,,,,
,,,,,,,4,4,,,,54,marker,,,,,,,,,,,,,,,2024-11-20 07:07:00,,,,,0,1101019680,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:07:00,94,,,,,,,,,,-92,,51,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1293,,,,,,1101020820,,,,,,,,,
,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,16020,,,,,,,,,,,,,,,,,
,,,,,,,1,1,,,,41,marker,,,,,,,,,,,,,,,2024-11-20 07:07:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 64, 2, 32)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:08:00,94,,,,,,,,,,-92,,50,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305,,,,,,1101020880,,,,,,,,,
,,,,,,,,,,,,,,,112,,,,,,,,,,,,,,16080,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 0, 4, 240)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:09:00,94,,,,,,,,,,-92,,50,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1334,,,,,,1101020940,,,,,,,,,
,,,,,,,,,,,,,,,109,,,,,,,,,,,,,,16140,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 162, 1, 40)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:10:00,-1,,,,,,,,,,101,,50,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359,,,,,,1101021000,,,,,,,,,
,,,,,,,,,,,,,,,107,,,,,,,,,,,,,,16200,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192, 31, 240, 55)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:11:00,-1,,,,,,,,,,101,,50,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1326,,,,,,1101021060,,,,,,,,,
,,,,,,,,,,,,,,,105,,,,,,,,,,,,,,16260,,,,,,,,,,,,,,,,,
377,7680.0,generic,"(96,)",0.0,,,,,,,,,,,,3,,,,,,,,,,,,,16260,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(210, 36, 78, 56)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:12:00,92,,,,,,,,,,-89,,50,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324,,,,,,1101021120,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(40, 100, 0, 64)",,,,,,,,,,
,,,,,,,6,6,,,,54,marker,,,,,,,,,,,,,,,2024-11-20 07:13:00,,,,,8,1101019920,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:13:00,91,,,,,,,,,,-88,,50,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286,,,,,,1101021180,,,,,,,,,
,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,16380,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 72)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-11-20 07:14:00,,,,,0,1101020280,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:14:00,91,,,,,,,,,,-88,,50,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260,,,,,,1101021240,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 80)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:15:00,92,,,,,,,,,,-89,,50,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316,,,,,,1101021300,,,,,,,,,
,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,16500,,,,,,,,,,,,,,,,,
385,7920.0,generic,"(128,)",0.0,,,,,,,,,,,,4,,,,,,,,,,,,,16500,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 204, 1, 176)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:16:00,93,,,,,,,,,,-90,,49,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259,,,,,,1101021360,,,,,,,,,
,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,16560,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(27, 2, 0, 0)",,,,,,,,,,
,,,,,,,3,3,,,,54,marker,,,,,,,,,,,,,,,2024-11-20 07:17:00,,,,,8,1101020340,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:17:00,93,,,,,,,,,,-90,,49,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274,,,,,,1101021420,,,,,,,,,
,,,,,,,,,,,,,,,109,,,,,,,,,,,,,,16620,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 32, 19, 11)",,,,,,,,,,
389,8040.0,generic,"(96,)",0.0,,,,,,,,,,,,3,,,,,,,,,,,,,16620,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:18:00,92,,,,,,,,,,-89,,49,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1305,,,,,,1101021480,,,,,,,,,
,,,,,,,,,,,,,,,107,,,,,,,,,,,,,,16680,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 0, 4, 240)",,,,,,,,,,
391,8100.0,generic,"(0,)",0.0,,,,,,,,,,,,0,,,,,,,,,,,,,16680,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:19:00,93,,,,,,,,,,-90,,49,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1355,,,,,,1101021540,,,,,,,,,
,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,16740,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(80, 80, 0, 16)",,,,,,,,,,
,,,,,,,3,3,,,,54,marker,,,,,,,,,,,,,,,2024-11-20 07:20:00,,,,,0,1101020520,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:20:00,93,,,,,,,,,,-91,,49,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373,,,,,,1101021600,,,,,,,,,
,,,,,,,,,,,,,,,109,,,,,,,,,,,,,,16800,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 24)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-11-20 07:21:00,,,,,8,1101020700,,,,,,,,,,,,
395,8220.0,generic,"(96,)",0.0,,,,,,,,,,,,3,,,,,,,,,,,,,16800,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:21:00,93,,,,,,,,,,-90,,49,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325,,,,,,1101021660,,,,,,,,,
,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,16860,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 64, 2, 32)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-11-20 07:22:00,,,,,0,1101020760,,,,,,,,,,,,
397,8280.0,generic,"(0,)",0.0,,,,,,,,,,,,0,,,,,,,,,,,,,16860,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:22:00,92,,,,,,,,,,-89,,48,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1322,,,,,,1101021720,,,,,,,,,
,,,,,,,2,2,,,,41,marker,,,,,,,,,,,,,,,2024-11-20 07:22:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 186, 1, 40)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-11-20 07:23:00,,,,,8,1101020820,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:23:00,93,,,,,,,,,,-90,,48,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319,,,,,,1101021780,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 156, 1, 176)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-11-20 07:24:00,,,,,0,1101020880,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:24:00,91,,,,,,,,,,-88,,48,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357,,,,,,1101021840,,,,,,,,,
,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,17040,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192, 31, 240, 55)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:25:00,93,,,,,,,,,,-91,,48,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414,,,,,,1101021900,,,,,,,,,
,,,,,,,,,,,,,,,107,,,,,,,,,,,,,,17100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(216, 24, 86, 56)",,,,,,,,,,
,,,,,,,2,2,,,,54,marker,,,,,,,,,,,,,,,2024-11-20 07:26:00,,,,,8,1101020940,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:26:00,94,,,,,,,,,,-92,,48,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1340,,,,,,1101021960,,,,,,,,,
,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,17160,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(40, 100, 0, 64)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:27:00,93,,,,,,,,,,-91,,48,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383,,,,,,1101022020,,,,,,,,,
,,,,,,,,,,,,,,,109,,,,,,,,,,,,,,17220,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 72)",,,,,,,,,,
,,,,,,,2,2,,,,54,marker,,,,,,,,,,,,,,,2024-11-20 07:28:00,,,,,0,1101021060,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:28:00,93,,,,,,,,,,-90,,47,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,1101022080,,,,,,,,,
,,,,,,,,,,,,,,,107,,,,,,,,,,,,,,17280,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 0, 4, 240)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:29:00,93,,,,,,,,,,-91,,47,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344,,,,,,1101022140,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 80)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:30:00,93,,,,,,,,,,-91,,47,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343,,,,,,1101022200,,,,,,,,,
,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,17400,,,,,,,,,,,,,,,,,
420,8820.0,generic,"(96,)",0.0,,,,,,,,,,,,3,,,,,,,,,,,,,17400,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(27, 2, 0, 0)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:31:00,94,,,,,,,,,,-92,,47,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412,,,,,,1101022260,,,,,,,,,
,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,17460,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 32, 19, 11)",,,,,,,,,,
,,,,,,,4,4,,,,54,marker,,,,,,,,,,,,,,,2024-11-20 07:32:00,,,,,8,1101021180,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:32:00,94,,,,,,,,,,-92,,47,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374,,,,,,1101022320,,,,,,,,,
,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,17520,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 180, 1, 176)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-11-20 07:33:00,,,,,0,1101021420,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:33:00,94,,,,,,,,,,-92,,47,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1361,,,,,,1101022380,,,,,,,,,
,,,,,,,,,,,,,,,107,,,,,,,,,,,,,,17580,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(78, 78, 0, 16)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:34:00,93,,,,,,,,,,-91,,47,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344,,,,,,1101022440,,,,,,,,,
,,,,,,,,,,,,,,,109,,,,,,,,,,,,,,17640,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 24)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:35:00,94,,,,,,,,,,-92,,47,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1336,,,,,,1101022500,,,,,,,,,
,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,17700,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 64, 2, 32)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:36:00,-1,,,,,,,,,,101,,47,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,,,,,,1101022560,,,,,,,,,
,,,,,,,,,,,,,,,104,,,,,,,,,,,,,,17760,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 206, 1, 40)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:37:00,96,,,,,,,,,,-94,,46,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261,,,,,,1101022620,,,,,,,,,
,,,,,,,,,,,,,,,111,,,,,,,,,,,,,,17820,,,,,,,,,,,,,,,,,
,,,,,,,3,3,,,,41,marker,,,,,,,,,,,,,,,2024-11-20 07:37:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(192, 31, 240, 55)",,,,,,,,,,
,,,,,,,5,5,,,,54,marker,,,,,,,,,,,,,,,2024-11-20 07:38:00,,,,,8,1101021480,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:38:00,94,,,,,,,,,,-92,,46,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1434,,,,,,1101022680,,,,,,,,,
,,,,,,,,,,,,,,,109,,,,,,,,,,,,,,17880,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(4, 0, 4, 240)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-11-20 07:39:00,,,,,0,1101021780,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:39:00,93,,,,,,,,,,-91,,46,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453,,,,,,1101022740,,,,,,,,,
,,,,,,,,,,,,,,,106,,,,,,,,,,,,,,17940,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(216, 20, 86, 56)",,,,,,,,,,
443,9360.0,generic,"(96,)",0.0,,,,,,,,,,,,3,,,,,,,,,,,,,17940,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:40:00,-1,,,,,,,,,,101,,46,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357,,,,,,1101022800,,,,,,,,,
,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,18000,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 180, 1, 176)",,,,,,,,,,
446,9420.0,generic,"(0,)",0.0,,,,,,,,,,,,0,,,,,,,,,,,,,18000,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:41:00,95,,,,,,,,,,-93,,46,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446,,,,,,1101022860,,,,,,,,,
,,,,,,,,,,,,,,,111,,,,,,,,,,,,,,18060,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(40, 100, 0, 64)",,,,,,,,,,
,,,,,,,3,3,,,,54,marker,,,,,,,,,,,,,,,2024-11-20 07:42:00,,,,,8,1101021840,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:42:00,-1,,,,,,,,,,101,,46,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449,,,,,,1101022920,,,,,,,,,
,,,,,,,,,,,,,,,109,,,,,,,,,,,,,,18120,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 72)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-11-20 07:43:00,,,,,0,1101022020,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:43:00,94,,,,,,,,,,-92,,46,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394,,,,,,1101022980,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 80)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:44:00,-1,,,,,,,,,,101,,46,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388,,,,,,1101023040,,,,,,,,,
,,,,,,,,,,,,,,,107,,,,,,,,,,,,,,18240,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(27, 2, 0, 0)",,,,,,,,,,
,,,,,,,2,2,,,,54,marker,,,,,,,,,,,,,,,2024-11-20 07:45:00,,,,,8,1101022080,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:45:00,95,,,,,,,,,,-93,,46,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310,,,,,,1101023100,,,,,,,,,
,,,,,,,,,,,,,,,112,,,,,,,,,,,,,,18300,,,,,,,,,,,,,,,,,
458,9720.0,generic,"(96,)",0.0,,,,,,,,,,,,3,,,,,,,,,,,,,18300,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(2, 32, 19, 11)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:46:00,95,,,,,,,,,,-93,,46,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294,,,,,,1101023160,,,,,,,,,
,,,,,,,,,,,,,,,111,,,,,,,,,,,,,,18360,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(76, 76, 0, 16)",,,,,,,,,,
,,,,,,,2,2,,,,54,marker,,,,,,,,,,,,,,,2024-11-20 07:47:00,,,,,0,1101022200,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:47:00,96,,,,,,,,,,-94,,46,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356,,,,,,1101023220,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 24)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-11-20 07:48:00,,,,,8,1101022320,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-20 07:48:00,96,,,,,,,,,,-94,,45,,,1,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411,,,,,,1101023280,,,,,,,,,
,,,,,,,,,,,,,,,113,,,,,,,,,,,,,,18480,,,,,,,,,,,,,,,,,
